id,label,name,doc_instance_id,clause_id,clause_index,clause_type_prelim,clause_text,mechanism_id,mechanism_type,mechanism_source,param_mention_id,param_def_id,param_type,raw_value,raw_unit,norm_value,norm_unit,canonical_key,range_start,range_end,op,scope_unit,bind_confidence,strict_all,strict_high,source_path,extraction_version,track
Clause:9634a7cefdb8a7018741e8ef683bb7b815f1dbc1d60d42350574f3dd240e55b7#clause_0001,Clause,,9634a7cefdb8a7018741e8ef683bb7b815f1dbc1d60d42350574f3dd240e55b7,9634a7cefdb8a7018741e8ef683bb7b815f1dbc1d60d42350574f3dd240e55b7#clause_0001,1,other,全国地表水Ⅰ－Ⅲ类水体比例达到70%以上，劣Ⅴ类水体比例控制在5%以内；,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9634a7cefdb8a7018741e8ef683bb7b815f1dbc1d60d42350574f3dd240e55b7#clause_0002,Clause,,9634a7cefdb8a7018741e8ef683bb7b815f1dbc1d60d42350574f3dd240e55b7,9634a7cefdb8a7018741e8ef683bb7b815f1dbc1d60d42350574f3dd240e55b7#clause_0002,2,other,近岸海域水质优良（一、二类）比例达到70%左右；,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9634a7cefdb8a7018741e8ef683bb7b815f1dbc1d60d42350574f3dd240e55b7#clause_0003,Clause,,9634a7cefdb8a7018741e8ef683bb7b815f1dbc1d60d42350574f3dd240e55b7,9634a7cefdb8a7018741e8ef683bb7b815f1dbc1d60d42350574f3dd240e55b7#clause_0003,3,time_rule,二氧化硫、氮氧化物排放量比2015年减少15%以上，化学需氧量、氨氮排放量减少10%以上；,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9634a7cefdb8a7018741e8ef683bb7b815f1dbc1d60d42350574f3dd240e55b7#clause_0004,Clause,,9634a7cefdb8a7018741e8ef683bb7b815f1dbc1d60d42350574f3dd240e55b7,9634a7cefdb8a7018741e8ef683bb7b815f1dbc1d60d42350574f3dd240e55b7#clause_0004,4,other,受污染耕地安全利用率达到90%左右，污染地块安全利用率达到90%以上；生态保护红线面积占比达到25%左右；森林覆盖率达到23.04%以上。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:96b1a22b2ec5ddcc9e6133c59976da4937836c097e7e7f973b60ec9f8374b7a0#clause_0001,Clause,,96b1a22b2ec5ddcc9e6133c59976da4937836c097e7e7f973b60ec9f8374b7a0,96b1a22b2ec5ddcc9e6133c59976da4937836c097e7e7f973b60ec9f8374b7a0#clause_0001,1,time_rule,"2017年7月20日  《港口岸电布局方案》
2020年底前，实现全国主要港口和船舶排放控制区内港口50%以上已建的集装箱、客滚、邮轮、3千吨级以上客运和5万吨级以上干散货专业化泊位具备向船舶供应岸电的能力。",,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:96b1a22b2ec5ddcc9e6133c59976da4937836c097e7e7f973b60ec9f8374b7a0#clause_0002,Clause,,96b1a22b2ec5ddcc9e6133c59976da4937836c097e7e7f973b60ec9f8374b7a0,96b1a22b2ec5ddcc9e6133c59976da4937836c097e7e7f973b60ec9f8374b7a0#clause_0002,2,other,同时，鼓励岸电需求较大、基础条件较好的港口争取实现100%的泊位岸电覆盖率。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:96b1a22b2ec5ddcc9e6133c59976da4937836c097e7e7f973b60ec9f8374b7a0#clause_0003,Clause,,96b1a22b2ec5ddcc9e6133c59976da4937836c097e7e7f973b60ec9f8374b7a0,96b1a22b2ec5ddcc9e6133c59976da4937836c097e7e7f973b60ec9f8374b7a0#clause_0003,3,task_assessment,"以主要港口和排放控制区内已建的5类专业化泊位的总数为基础，以实现总体覆盖率50%
的布局目标为导向，考虑各港口的不同地理区位、泊位能力、吞吐量等多种因素，综合运用数学规划与筛选相结合的方法确定岸电布局方案：到2020年底前，在全国主要港口
和排放控制区共布局493个具备向船舶供应岸电能力的专业化泊位，其中沿海366个，内河127个。",,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9842b76e12450c90ad9c0680b04217082b8a8fafe2cef53d19367fc9dd8179c2#clause_0000,Clause,,9842b76e12450c90ad9c0680b04217082b8a8fafe2cef53d19367fc9dd8179c2,9842b76e12450c90ad9c0680b04217082b8a8fafe2cef53d19367fc9dd8179c2#clause_0000,0,subsidy_rule,"<h2>file:《晋城市冬季清洁取暖“煤改电”工作实施方案》.txt</h2>
《晋城市冬季清洁取暖“煤改电”工作实施方案》
中指出泽州县、高平区、阳城县、陵川县等5个县16个乡19个村3041户居民和30个单位，共计3071户居民为该市“以电代煤”电网改造范围，并对每户进行6500元的标准补贴；",,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9842b76e12450c90ad9c0680b04217082b8a8fafe2cef53d19367fc9dd8179c2#clause_0001,Clause,,9842b76e12450c90ad9c0680b04217082b8a8fafe2cef53d19367fc9dd8179c2,9842b76e12450c90ad9c0680b04217082b8a8fafe2cef53d19367fc9dd8179c2#clause_0001,1,subsidy_rule,对“以电代煤”供热改造中配套电网工程给予30%的补贴。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9842b76e12450c90ad9c0680b04217082b8a8fafe2cef53d19367fc9dd8179c2#clause_0003,Clause,,9842b76e12450c90ad9c0680b04217082b8a8fafe2cef53d19367fc9dd8179c2,9842b76e12450c90ad9c0680b04217082b8a8fafe2cef53d19367fc9dd8179c2#clause_0003,3,time_rule,（1）峰谷时段计价方式，谷电时段延长至12个小时，谷电价按0.2862元/千瓦时，峰电按0.507元/千瓦时；,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9842b76e12450c90ad9c0680b04217082b8a8fafe2cef53d19367fc9dd8179c2#clause_0004,Clause,,9842b76e12450c90ad9c0680b04217082b8a8fafe2cef53d19367fc9dd8179c2,9842b76e12450c90ad9c0680b04217082b8a8fafe2cef53d19367fc9dd8179c2#clause_0004,4,other,（2）用电量计价方式，月用电量2600千瓦时以内按0.2862元/千瓦时，超过的按0.507元/千瓦时；,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9842b76e12450c90ad9c0680b04217082b8a8fafe2cef53d19367fc9dd8179c2#clause_0005,Clause,,9842b76e12450c90ad9c0680b04217082b8a8fafe2cef53d19367fc9dd8179c2,9842b76e12450c90ad9c0680b04217082b8a8fafe2cef53d19367fc9dd8179c2#clause_0005,5,pricing_rule,（3）平段电价计划方式，电采暖用量不受限制，用电价格按0.4770元/千瓦时。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9977a1b4a371e69cc97e07c3dc35c2f6e10314b35aaf7e35995468d3930cbcea#clause_0001,Clause,,9977a1b4a371e69cc97e07c3dc35c2f6e10314b35aaf7e35995468d3930cbcea,9977a1b4a371e69cc97e07c3dc35c2f6e10314b35aaf7e35995468d3930cbcea#clause_0001,1,time_rule,全省峰时段为10:00-12:00、15:00-20:00、21:00-22:00，谷时段为0:00-8:00，其他为平时段；,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9977a1b4a371e69cc97e07c3dc35c2f6e10314b35aaf7e35995468d3930cbcea#clause_0002,Clause,,9977a1b4a371e69cc97e07c3dc35c2f6e10314b35aaf7e35995468d3930cbcea,9977a1b4a371e69cc97e07c3dc35c2f6e10314b35aaf7e35995468d3930cbcea#clause_0002,2,time_rule,峰时段电价上浮58%，谷时段下浮63%；,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9977a1b4a371e69cc97e07c3dc35c2f6e10314b35aaf7e35995468d3930cbcea#clause_0003,Clause,,9977a1b4a371e69cc97e07c3dc35c2f6e10314b35aaf7e35995468d3930cbcea,9977a1b4a371e69cc97e07c3dc35c2f6e10314b35aaf7e35995468d3930cbcea#clause_0003,3,pricing_rule,设立尖峰电价，7-9月11:00-12:00和17:00-18:00上浮80%。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:99bfb079cc9a0ac097ce291b686022d6fc947c4ca53f0ca785a04338057cf2cb#clause_0003,Clause,,99bfb079cc9a0ac097ce291b686022d6fc947c4ca53f0ca785a04338057cf2cb,99bfb079cc9a0ac097ce291b686022d6fc947c4ca53f0ca785a04338057cf2cb#clause_0003,3,subsidy_rule,"（含表后线路改造）费用，实行一次补贴，按照4600元/户的标准补贴至
用户，市、县（市、区）按照2：3比例分担，不足部分由用户承担。",,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:99bfb079cc9a0ac097ce291b686022d6fc947c4ca53f0ca785a04338057cf2cb#clause_0006,Clause,,99bfb079cc9a0ac097ce291b686022d6fc947c4ca53f0ca785a04338057cf2cb,99bfb079cc9a0ac097ce291b686022d6fc947c4ca53f0ca785a04338057cf2cb#clause_0006,6,subsidy_rule,"自2019年起对本年度“煤改电”用户按照采暖期用电0.2元/千瓦时的标准补贴，每户每年最高补贴电量6000千瓦时（每户每年
最高补贴1200元），所需资金由市、县按照3：7比例分担，补贴时间暂定3年。",,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:99dce90179e84c5da237d3a228a84ba994f4c04a9a167533654c0cfcdc8d9686#clause_0000,Clause,,99dce90179e84c5da237d3a228a84ba994f4c04a9a167533654c0cfcdc8d9686,99dce90179e84c5da237d3a228a84ba994f4c04a9a167533654c0cfcdc8d9686#clause_0000,0,subsidy_rule,"《晋城市冬季清洁取暖“煤改电”工作实施方案》
中指出泽州县、高平区、阳城县、陵川县等5个县16个乡19个村3041户居民和30个单位，共计3071户居民为该市“以电代煤”电网改造范围，并对每户进行6500元的标准补贴；",,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:99dce90179e84c5da237d3a228a84ba994f4c04a9a167533654c0cfcdc8d9686#clause_0001,Clause,,99dce90179e84c5da237d3a228a84ba994f4c04a9a167533654c0cfcdc8d9686,99dce90179e84c5da237d3a228a84ba994f4c04a9a167533654c0cfcdc8d9686#clause_0001,1,subsidy_rule,对“以电代煤”供热改造中配套电网工程给予30%的补贴。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:99dce90179e84c5da237d3a228a84ba994f4c04a9a167533654c0cfcdc8d9686#clause_0003,Clause,,99dce90179e84c5da237d3a228a84ba994f4c04a9a167533654c0cfcdc8d9686,99dce90179e84c5da237d3a228a84ba994f4c04a9a167533654c0cfcdc8d9686#clause_0003,3,time_rule,（1）峰谷时段计价方式，谷电时段延长至12个小时，谷电价按0.2862元/千瓦时，峰电按0.507元/千瓦时；,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:99dce90179e84c5da237d3a228a84ba994f4c04a9a167533654c0cfcdc8d9686#clause_0004,Clause,,99dce90179e84c5da237d3a228a84ba994f4c04a9a167533654c0cfcdc8d9686,99dce90179e84c5da237d3a228a84ba994f4c04a9a167533654c0cfcdc8d9686#clause_0004,4,other,（2）用电量计价方式，月用电量2600千瓦时以内按0.2862元/千瓦时，超过的按0.507元/千瓦时；,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:99dce90179e84c5da237d3a228a84ba994f4c04a9a167533654c0cfcdc8d9686#clause_0005,Clause,,99dce90179e84c5da237d3a228a84ba994f4c04a9a167533654c0cfcdc8d9686,99dce90179e84c5da237d3a228a84ba994f4c04a9a167533654c0cfcdc8d9686#clause_0005,5,pricing_rule,"（3）平段电价计划方式，电采暖用量不受限制，用电价格按0.4770元/千瓦时。（一）加强组织领导。
（二）及时协调调度。（三）严格监督管理。（四）注重宣传引导。",,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9b06cc894aac361e91193d1e2d076802b7d20c8895b79245d14a48f8ce5543ce#clause_0001,Clause,,9b06cc894aac361e91193d1e2d076802b7d20c8895b79245d14a48f8ce5543ce,9b06cc894aac361e91193d1e2d076802b7d20c8895b79245d14a48f8ce5543ce#clause_0001,1,time_rule,全年每日24小时分为高峰（10:00-13:00、17:00-22:00）、平段（7:00-10:00、13:00-17:00、22:00-23:00）、低谷（23:00-次日7:00）三时段，夏季（7、8月）11:00-13:00和16:00-17:00及冬季（1、12月）18:00-21:00为尖峰时段。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9b06cc894aac361e91193d1e2d076802b7d20c8895b79245d14a48f8ce5543ce#clause_0002,Clause,,9b06cc894aac361e91193d1e2d076802b7d20c8895b79245d14a48f8ce5543ce,9b06cc894aac361e91193d1e2d076802b7d20c8895b79245d14a48f8ce5543ce#clause_0002,2,pricing_rule,峰平谷电价比例按电压等级设置，不满1千伏用户为1.71:1:0.36，1千伏及以上用户为1.8:1:0.3，两部制用户为1.6:1:0.4，尖峰电价在高峰电价基础上上浮20%。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b#clause_0001,Clause,,9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b,9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b#clause_0001,1,subsidy_rule,"（一）煤改气
1．对实施煤改燃气壁挂炉采暖改造的居民用户购买燃气壁挂炉和支付天气然工程安装费，给予一次性补贴,补贴比例为费用总额的60%，每户最高补贴3000元,不足部分由居民自行承担。

2．对于实施改造煤改气并签订煤改洁合约",,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b#clause_0002,Clause,,9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b,9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b#clause_0002,2,subsidy_rule,"（协议）承诺书的城乡居民，在首个供暖季结束后,依据采暖期天然气购气缴费凭证，按照1元/立方米的标准一次性补贴用户,每户最高补贴1000元,用气量不足1000立方米的根据实际使用量补贴。",,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b#clause_0004,Clause,,9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b,9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b#clause_0004,4,subsidy_rule,"（二）煤改电

1．对实施居民家庭煤改电采暖改造的用户，购买电取暖设备费用给予一次性财政补贴,补贴比例为费用总额的60%，每户最高补贴3000元,不足部分由居民自行承担。",,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b#clause_0005,Clause,,9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b,9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b#clause_0005,5,subsidy_rule,"单个采暖产品购置价低于100元的不予补贴。

2．对于购置电采暖设备并签订煤改洁合约",,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b#clause_0006,Clause,,9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b,9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b#clause_0006,6,subsidy_rule,"（协议）承诺书的城乡居民，在首个供暖季结束后,依据供暖期电费缴费凭证按照每度电0.25元一次性给予财政补贴，补贴金额最高不超过1000元。",,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b#clause_0009,Clause,,9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b,9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b#clause_0009,9,subsidy_rule,"（三）购置高效清洁炉具

对天然气管网覆盖不到的区域，且当地输配电网等电力基础设施达不到“煤改电”条件，购买使用二次配风多燃料高效清洁水暖炉具的农村居民，给予每户一次性补助300元。",,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b#clause_0011,Clause,,9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b,9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b#clause_0011,11,subsidy_rule,"（四）洁净煤替代

对不具备“煤改气”“煤改电”条件，且未享受农村居民高效清洁炉具补助的农村建档立卡贫困户、城乡低保户和城乡特困人员，使用洁净煤替代劣质煤采暖的，每户每年补助300元。",,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9b9dc731d84971b347984a61cebe82dfa99c5011c92f8e92ff5e8eae8821ced0#clause_0001,Clause,,9b9dc731d84971b347984a61cebe82dfa99c5011c92f8e92ff5e8eae8821ced0,9b9dc731d84971b347984a61cebe82dfa99c5011c92f8e92ff5e8eae8821ced0#clause_0001,1,time_rule,调整后的峰谷时段划分为春秋季高峰时段为8:00-11:00、13:00-17:00，夏冬季尖峰时段为9:00-11:00、15:00-17:00；,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9b9dc731d84971b347984a61cebe82dfa99c5011c92f8e92ff5e8eae8821ced0#clause_0002,Clause,,9b9dc731d84971b347984a61cebe82dfa99c5011c92f8e92ff5e8eae8821ced0,9b9dc731d84971b347984a61cebe82dfa99c5011c92f8e92ff5e8eae8821ced0#clause_0002,2,pricing_rule,高峰电价浮动上浮65%-98%，低谷电价下浮50%-80%。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9b9dc731d84971b347984a61cebe82dfa99c5011c92f8e92ff5e8eae8821ced0#clause_0003,Clause,,9b9dc731d84971b347984a61cebe82dfa99c5011c92f8e92ff5e8eae8821ced0,9b9dc731d84971b347984a61cebe82dfa99c5011c92f8e92ff5e8eae8821ced0#clause_0003,3,pricing_rule,重大节假日10:00-14:00设置深谷电价，并下浮20%。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9c3afee7cca39cb92c7272cf554cc02fdb162ec89bc92c98f6324cf2bb423c92#clause_0000,Clause,,9c3afee7cca39cb92c7272cf554cc02fdb162ec89bc92c98f6324cf2bb423c92,9c3afee7cca39cb92c7272cf554cc02fdb162ec89bc92c98f6324cf2bb423c92#clause_0000,0,time_rule,"2021年4月29日 广东省发展改革委关于居民阶梯电价“一户多人口”政策有关事项的通知
2021年6月1日起，为进一步优化居民阶梯电价制度，我省对“一户多人口”政策作出如下规定：符合条件的家庭（户籍或居住证地址一致，人口5人及以上）可申请每月第一、二、三档阶梯电量基数各增加100千瓦时；",,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9c3afee7cca39cb92c7272cf554cc02fdb162ec89bc92c98f6324cf2bb423c92#clause_0002,Clause,,9c3afee7cca39cb92c7272cf554cc02fdb162ec89bc92c98f6324cf2bb423c92,9c3afee7cca39cb92c7272cf554cc02fdb162ec89bc92c98f6324cf2bb423c92#clause_0002,2,execution_rule,每户居民只能在一个地址申请，政策有效期原则上不超过两年，期满需及时续申，否则将停止执行。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9f3a13c9638cc5c7deb8ecad47f6052f7b19aa02e4514ce8b2b5376c00e60c86#clause_0001,Clause,,9f3a13c9638cc5c7deb8ecad47f6052f7b19aa02e4514ce8b2b5376c00e60c86,9f3a13c9638cc5c7deb8ecad47f6052f7b19aa02e4514ce8b2b5376c00e60c86#clause_0001,1,pricing_rule,根据用电量，电价分为三档：每月210度及以下的第一档电价为0.5469元/度；,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9f3a13c9638cc5c7deb8ecad47f6052f7b19aa02e4514ce8b2b5376c00e60c86#clause_0002,Clause,,9f3a13c9638cc5c7deb8ecad47f6052f7b19aa02e4514ce8b2b5376c00e60c86,9f3a13c9638cc5c7deb8ecad47f6052f7b19aa02e4514ce8b2b5376c00e60c86#clause_0002,2,pricing_rule,每月210-400度之间的第二档电价为0.5969元/度；,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9f3a13c9638cc5c7deb8ecad47f6052f7b19aa02e4514ce8b2b5376c00e60c86#clause_0003,Clause,,9f3a13c9638cc5c7deb8ecad47f6052f7b19aa02e4514ce8b2b5376c00e60c86,9f3a13c9638cc5c7deb8ecad47f6052f7b19aa02e4514ce8b2b5376c00e60c86#clause_0003,3,pricing_rule,每月400度以上的第三档电价为0.8469元/度。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9f3a13c9638cc5c7deb8ecad47f6052f7b19aa02e4514ce8b2b5376c00e60c86#clause_0004,Clause,,9f3a13c9638cc5c7deb8ecad47f6052f7b19aa02e4514ce8b2b5376c00e60c86,9f3a13c9638cc5c7deb8ecad47f6052f7b19aa02e4514ce8b2b5376c00e60c86#clause_0004,4,time_rule,对于户籍人口5人及以上的“一户一表”居民用户，第一档电量上调至310度。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:9f3a13c9638cc5c7deb8ecad47f6052f7b19aa02e4514ce8b2b5376c00e60c86#clause_0005,Clause,,9f3a13c9638cc5c7deb8ecad47f6052f7b19aa02e4514ce8b2b5376c00e60c86,9f3a13c9638cc5c7deb8ecad47f6052f7b19aa02e4514ce8b2b5376c00e60c86#clause_0005,5,time_rule,对于低保户、农村五保户等困难群体，每月提供15度免费电量。此政策执行至2024年6月30日。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:a4146178085d1b27e6b2be802686e7ddffe59ded7cc7590d7c70417aa2b345ae#clause_0000,Clause,,a4146178085d1b27e6b2be802686e7ddffe59ded7cc7590d7c70417aa2b345ae,a4146178085d1b27e6b2be802686e7ddffe59ded7cc7590d7c70417aa2b345ae#clause_0000,0,time_rule,"<h2>file:国家发展改革委等部门关于加强新能源汽车与电网融合互动的实施意见.txt</h2>
发改能源〔2023〕1721号	国家发展改革委等部门关于加强新能源汽车与电网融合互动的实施意见	
到2025年，我国车网互动技术标准体系初步建成，充电峰谷电价机制全面实施并持续优化，市场机制建设取得重要进展，加大力度开展车网互动试点示范，
力争参与试点示范的城市2025年全年充电电量60%以上集中在低谷时段、私人充电桩充电电量80%以上集中在低谷时段，新能源汽车作为移动式电化学储
能资源的潜力通过试点示范得到初步验证。",,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
